county,precinct,office,district,candidate,party,election_day,av_counting_boards,early_voting,votes
Clare,"Frost Township, Precinct 1",Township Clerk for Frost Township,,Under Vote Count,,112,0,22,134
Clare,"Frost Township, Precinct 1",Township Treasurer for Frost Township,,Ballots Cast,,543,0,136,679
Clare,"Frost Township, Precinct 1",Township Treasurer for Frost Township,,Janet Spencer,Republican,429,0,113,542
Clare,"Frost Township, Precinct 1",Township Treasurer for Frost Township,,Write-in,,4,0,2,6
Clare,"Frost Township, Precinct 1",Township Treasurer for Frost Township,,Over Vote Count,,0,0,0,0
Clare,"Frost Township, Precinct 1",Township Treasurer for Frost Township,,Under Vote Count,,110,0,21,131
Clare,"Frost Township, Precinct 1",Township Trustee for Frost Township,,Ballots Cast,,543,0,136,679
Clare,"Frost Township, Precinct 1",Township Trustee for Frost Township,,Mike Sporer,Republican,386,0,106,492
Clare,"Frost Township, Precinct 1",Township Trustee for Frost Township,,Virginia Hogan,Republican,403,0,105,508
Clare,"Frost Township, Precinct 1",Township Trustee for Frost Township,,Write-in,,4,0,3,7
Clare,"Frost Township, Precinct 1",Township Trustee for Frost Township,,Over Vote Count,,0,0,0,0
Clare,"Frost Township, Precinct 1",Township Trustee for Frost Township,,Under Vote Count,,293,0,58,351
Clare,"Frost Township, Precinct 1",Justice of Supreme Court,,Ballots Cast,,543,0,136,679
Clare,"Frost Township, Precinct 1",Justice of Supreme Court,,Andrew Fink,,182,0,46,228
Clare,"Frost Township, Precinct 1",Justice of Supreme Court,,Kimberly Ann Thomas,,194,0,47,241
Clare,"Frost Township, Precinct 1",Justice of Supreme Court,,Write-in,,2,0,1,3
Clare,"Frost Township, Precinct 1",Justice of Supreme Court,,Over Vote Count,,0,0,0,0
Clare,"Frost Township, Precinct 1",Justice of Supreme Court,,Under Vote Count,,165,0,42,207
Clare,"Frost Township, Precinct 1",Justice of Supreme Court Incumbent Position Partial Term Ending 01/01/2029,,Ballots Cast,,543,0,136,679
Clare,"Frost Township, Precinct 1",Justice of Supreme Court Incumbent Position Partial Term Ending 01/01/2029,,Kyra Harris Bolden,,171,0,33,204
Clare,"Frost Township, Precinct 1",Justice of Supreme Court Incumbent Position Partial Term Ending 01/01/2029,,Patrick William O'Grady,,196,0,58,254
Clare,"Frost Township, Precinct 1",Justice of Supreme Court Incumbent Position Partial Term Ending 01/01/2029,,Write-in,,3,0,1,4
Clare,"Frost Township, Precinct 1",Justice of Supreme Court Incumbent Position Partial Term Ending 01/01/2029,,Over Vote Count,,0,0,1,1
Clare,"Frost Township, Precinct 1",Justice of Supreme Court Incumbent Position Partial Term Ending 01/01/2029,,Under Vote Count,,173,0,43,216
Clare,"Frost Township, Precinct 1",Judge of Court of Appeals 4th District Incumbent Position,,Ballots Cast,,543,0,136,679
Clare,"Frost Township, Precinct 1",Judge of Court of Appeals 4th District Incumbent Position,,Stephen L. Borrello,,306,0,70,376
Clare,"Frost Township, Precinct 1",Judge of Court of Appeals 4th District Incumbent Position,,Write-in,,5,0,2,7
Clare,"Frost Township, Precinct 1",Judge of Court of Appeals 4th District Incumbent Position,,Over Vote Count,,0,0,0,0
Clare,"Frost Township, Precinct 1",Judge of Court of Appeals 4th District Incumbent Position,,Under Vote Count,,232,0,64,296
Clare,"Frost Township, Precinct 1",Judge of Court of Appeals 4th District Incumbent Position Partial Term Ending 01/01/2027,,Ballots Cast,,543,0,136,679
Clare,"Frost Township, Precinct 1",Judge of Court of Appeals 4th District Incumbent Position Partial Term Ending 01/01/2027,,Allie Greenleaf Maldonado,,307,0,67,374
Clare,"Frost Township, Precinct 1",Judge of Court of Appeals 4th District Incumbent Position Partial Term Ending 01/01/2027,,Write-in,,5,0,1,6
Clare,"Frost Township, Precinct 1",Judge of Court of Appeals 4th District Incumbent Position Partial Term Ending 01/01/2027,,Over Vote Count,,0,0,0,0
Clare,"Frost Township, Precinct 1",Judge of Court of Appeals 4th District Incumbent Position Partial Term Ending 01/01/2027,,Under Vote Count,,231,0,68,299
Clare,"Frost Township, Precinct 1",Judge of 55th Circuit Court Non-Incumbent Position,,Ballots Cast,,543,0,136,679
Clare,"Frost Township, Precinct 1",Judge of 55th Circuit Court Non-Incumbent Position,,Michelle J. Ambrozaitis,,209,0,49,258
Clare,"Frost Township, Precinct 1",Judge of 55th Circuit Court Non-Incumbent Position,,Karyn E. Tomczyk,,183,0,47,230
Clare,"Frost Township, Precinct 1",Judge of 55th Circuit Court Non-Incumbent Position,,Write-in,,4,0,1,5
Clare,"Frost Township, Precinct 1",Judge of 55th Circuit Court Non-Incumbent Position,,Over Vote Count,,3,0,0,3
Clare,"Frost Township, Precinct 1",Judge of 55th Circuit Court Non-Incumbent Position,,Under Vote Count,,144,0,39,183
Clare,"Frost Township, Precinct 1",Judge of 55th Circuit Court Incumbent Position Partial Term Ending 01/01/2027,,Ballots Cast,,543,0,136,679
Clare,"Frost Township, Precinct 1",Judge of 55th Circuit Court Incumbent Position Partial Term Ending 01/01/2027,,Tara S. Hovey,,339,0,75,414
Clare,"Frost Township, Precinct 1",Judge of 55th Circuit Court Incumbent Position Partial Term Ending 01/01/2027,,Write-in,,3,0,1,4
Clare,"Frost Township, Precinct 1",Judge of 55th Circuit Court Incumbent Position Partial Term Ending 01/01/2027,,Over Vote Count,,0,0,0,0
Clare,"Frost Township, Precinct 1",Judge of 55th Circuit Court Incumbent Position Partial Term Ending 01/01/2027,,Under Vote Count,,201,0,60,261
Clare,"Frost Township, Precinct 1",17th District Judge of Probate District Court Incumbent,,Ballots Cast,,543,0,136,679
Clare,"Frost Township, Precinct 1",17th District Judge of Probate District Court Incumbent,,Marcy Klaus,,315,0,72,387
Clare,"Frost Township, Precinct 1",17th District Judge of Probate District Court Incumbent,,Write-in,,5,0,1,6
Clare,"Frost Township, Precinct 1",17th District Judge of Probate District Court Incumbent,,Over Vote Count,,0,0,0,0
Clare,"Frost Township, Precinct 1",17th District Judge of Probate District Court Incumbent,,Under Vote Count,,223,0,63,286
Clare,"Frost Township, Precinct 1",Board of Trustees Member Mid Michigan College,,Ballots Cast,,543,0,136,679
Clare,"Frost Township, Precinct 1",Board of Trustees Member Mid Michigan College,,Richard Allen,,243,0,58,301
Clare,"Frost Township, Precinct 1",Board of Trustees Member Mid Michigan College,,Karen Moore,,218,0,51,269
Clare,"Frost Township, Precinct 1",Board of Trustees Member Mid Michigan College,,Lois Pittsley,,172,0,36,208
Clare,"Frost Township, Precinct 1",Board of Trustees Member Mid Michigan College,,Write-in,,3,0,0,3
Clare,"Frost Township, Precinct 1",Board of Trustees Member Mid Michigan College,,Over Vote Count,,0,0,0,0
Clare,"Frost Township, Precinct 1",Board of Trustees Member Mid Michigan College,,Under Vote Count,,993,0,263,1256
Clare,"Frost Township, Precinct 1",Board of Trustees Member Mid Michigan College Partial Term Ending 12/31/2026,,Ballots Cast,,543,0,136,679
Clare,"Frost Township, Precinct 1",Board of Trustees Member Mid Michigan College Partial Term Ending 12/31/2026,,Michael W. Jankoviak,,274,0,66,340
Clare,"Frost Township, Precinct 1",Board of Trustees Member Mid Michigan College Partial Term Ending 12/31/2026,,Write-in,,7,0,1,8
Clare,"Frost Township, Precinct 1",Board of Trustees Member Mid Michigan College Partial Term Ending 12/31/2026,,Over Vote Count,,0,0,0,0
Clare,"Frost Township, Precinct 1",Board of Trustees Member Mid Michigan College Partial Term Ending 12/31/2026,,Under Vote Count,,262,0,69,331
Clare,"Frost Township, Precinct 1",Board Member for Harrison Community Schools,,Ballots Cast,,543,0,136,679
Clare,"Frost Township, Precinct 1",Board Member for Harrison Community Schools,,Therese R. Haley,,230,0,57,287
Clare,"Frost Township, Precinct 1",Board Member for Harrison Community Schools,,Chelsea Roland,,231,0,50,281
Clare,"Frost Township, Precinct 1",Board Member for Harrison Community Schools,,Write-in,,66,0,13,79
Clare,"Frost Township, Precinct 1",Board Member for Harrison Community Schools,,Brian Kieth Noel,,16,0,0,16
Clare,"Frost Township, Precinct 1",Board Member for Harrison Community Schools,,John Wesley Benoit,,42,0,0,42
Clare,"Frost Township, Precinct 1",Board Member for Harrison Community Schools,,Over Vote Count,,0,0,0,0
Clare,"Frost Township, Precinct 1",Board Member for Harrison Community Schools,,Under Vote Count,,559,0,152,711
Clare,"Frost Township, Precinct 1",Board Member for Harrison Community Schools Partial Term Ending 12/31/2026,,Ballots Cast,,543,0,136,679
Clare,"Frost Township, Precinct 1",Board Member for Harrison Community Schools Partial Term Ending 12/31/2026,,Write-in,,97,0,22,119
Clare,"Frost Township, Precinct 1",Board Member for Harrison Community Schools Partial Term Ending 12/31/2026,,Michael (Mick) Howard Haley,,17,0,0,17
Clare,"Frost Township, Precinct 1",Board Member for Harrison Community Schools Partial Term Ending 12/31/2026,,Zachary Driver,,9,0,0,9
Clare,"Frost Township, Precinct 1",Board Member for Harrison Community Schools Partial Term Ending 12/31/2026,,Over Vote Count,,0,0,0,0
Clare,"Frost Township, Precinct 1",Board Member for Harrison Community Schools Partial Term Ending 12/31/2026,,Under Vote Count,,446,0,114,560
Clare,"Garfield Township, Precinct 1",President,,Ballots Cast,,1124,0,66,1190
Clare,"Garfield Township, Precinct 1",President,,Kamala D. Harris,Democrat,382,0,9,391
Clare,"Garfield Township, Precinct 1",President,,Donald J. Trump,Republican,721,0,57,778
Clare,"Garfield Township, Precinct 1",President,,Chase Oliver,Libertarian,3,0,0,3
Clare,"Garfield Township, Precinct 1",President,,Randall Terry,U.S. Taxpayers,1,0,0,1
Clare,"Garfield Township, Precinct 1",President,,Jill Stein,Green,2,0,0,2
Clare,"Garfield Township, Precinct 1",President,,"Robert F. Kennedy, Jr.",Natural Law,7,0,0,7
Clare,"Garfield Township, Precinct 1",President,,Write-in,,2,0,0,2
Clare,"Garfield Township, Precinct 1",President,,Over Vote Count,,2,0,0,2
Clare,"Garfield Township, Precinct 1",President,,Under Vote Count,,4,0,0,4
Clare,"Garfield Township, Precinct 1",U.S. Senate,,Ballots Cast,,1124,0,66,1190
Clare,"Garfield Township, Precinct 1",U.S. Senate,,Elissa Slotkin,Democrat,374,0,12,386
Clare,"Garfield Township, Precinct 1",U.S. Senate,,Mike Rogers,Republican,687,0,51,738
Clare,"Garfield Township, Precinct 1",U.S. Senate,,Joseph Solis-Mullen,Libertarian,14,0,0,14
Clare,"Garfield Township, Precinct 1",U.S. Senate,,Dave Stein,U.S. Taxpayers,9,0,1,10
Clare,"Garfield Township, Precinct 1",U.S. Senate,,Douglas P. Marsh,Green,5,0,0,5
Clare,"Garfield Township, Precinct 1",U.S. Senate,,Doug Dern,Natural Law,3,0,0,3
Clare,"Garfield Township, Precinct 1",U.S. Senate,,Over Vote Count,,0,0,0,0
Clare,"Garfield Township, Precinct 1",U.S. Senate,,Under Vote Count,,32,0,2,34
Clare,"Garfield Township, Precinct 1",U.S. House,2,Ballots Cast,,1124,0,66,1190
Clare,"Garfield Township, Precinct 1",U.S. House,2,Michael Lynch,Democrat,317,0,11,328
Clare,"Garfield Township, Precinct 1",U.S. House,2,John R. Moolenaar,Republican,723,0,51,774
Clare,"Garfield Township, Precinct 1",U.S. House,2,Ben DeJong,Libertarian,17,0,0,17
Clare,"Garfield Township, Precinct 1",U.S. House,2,Scott Adams,U.S. Taxpayers,19,0,1,20
Clare,"Garfield Township, Precinct 1",U.S. House,2,Write-in,,2,0,0,2
Clare,"Garfield Township, Precinct 1",U.S. House,2,Over Vote Count,,0,0,0,0
Clare,"Garfield Township, Precinct 1",U.S. House,2,Under Vote Count,,46,0,3,49
Clare,"Garfield Township, Precinct 1",State House,100,Ballots Cast,,1124,0,66,1190
Clare,"Garfield Township, Precinct 1",State House,100,Tracy Ruell,Democrat,336,0,11,347
Clare,"Garfield Township, Precinct 1",State House,100,Tom Kunse,Republican,723,0,51,774
Clare,"Garfield Township, Precinct 1",State House,100,Write-in,,2,0,0,2
Clare,"Garfield Township, Precinct 1",State House,100,Over Vote Count,,1,0,0,1
Clare,"Garfield Township, Precinct 1",State House,100,Under Vote Count,,62,0,4,66
Clare,"Garfield Township, Precinct 1",Member of the State Board of Education,,Ballots Cast,,1124,0,66,1190
Clare,"Garfield Township, Precinct 1",Member of the State Board of Education,,Theodore Jones,Democrat,302,0,9,311
Clare,"Garfield Township, Precinct 1",Member of the State Board of Education,,Adam Frederick Zemke,Democrat,285,0,9,294
Clare,"Garfield Township, Precinct 1",Member of the State Board of Education,,Tom McMillin,Republican,638,0,47,685
Clare,"Garfield Township, Precinct 1",Member of the State Board of Education,,Nikki Snyder,Republican,623,0,49,672
Clare,"Garfield Township, Precinct 1",Member of the State Board of Education,,Scotty Boman,Libertarian,29,0,0,29
Clare,"Garfield Township, Precinct 1",Member of the State Board of Education,,Ted Gerrard,U.S. Taxpayers,10,0,0,10
Clare,"Garfield Township, Precinct 1",Member of the State Board of Education,,Christine C. Schwartz,U.S. Taxpayers,23,0,1,24
Clare,"Garfield Township, Precinct 1",Member of the State Board of Education,,Mary Anne Hering,Working Class,71,0,3,74
Clare,"Garfield Township, Precinct 1",Member of the State Board of Education,,Write-in,,1,0,0,1
Clare,"Garfield Township, Precinct 1",Member of the State Board of Education,,Over Vote Count,,0,0,0,0
Clare,"Garfield Township, Precinct 1",Member of the State Board of Education,,Under Vote Count,,266,0,14,280
Clare,"Garfield Township, Precinct 1",Regent of the University of Michigan,,Ballots Cast,,1124,0,66,1190
Clare,"Garfield Township, Precinct 1",Regent of the University of Michigan,,Denise Ilitch,Democrat,328,0,10,338
Clare,"Garfield Township, Precinct 1",Regent of the University of Michigan,,Shauna Ryder Diggs,Democrat,296,0,11,307
Clare,"Garfield Township, Precinct 1",Regent of the University of Michigan,,Carl Meyers,Republican,654,0,48,702
Clare,"Garfield Township, Precinct 1",Regent of the University of Michigan,,Sevag Vartanian,Republican,554,0,46,600
Clare,"Garfield Township, Precinct 1",Regent of the University of Michigan,,Andrew Chadderdon,Libertarian,34,0,0,34
Clare,"Garfield Township, Precinct 1",Regent of the University of Michigan,,Donna M. Oetman,U.S. Taxpayers,55,0,1,56
Clare,"Garfield Township, Precinct 1",Regent of the University of Michigan,,Write-in,,1,0,0,1
Clare,"Garfield Township, Precinct 1",Regent of the University of Michigan,,Over Vote Count,,0,0,0,0
Clare,"Garfield Township, Precinct 1",Regent of the University of Michigan,,Under Vote Count,,326,0,16,342
Clare,"Garfield Township, Precinct 1",Trustee of Michigan State University,,Ballots Cast,,1124,0,66,1190
Clare,"Garfield Township, Precinct 1",Trustee of Michigan State University,,Rebecca Bahar-Cook,Democrat,317,0,10,327
Clare,"Garfield Township, Precinct 1",Trustee of Michigan State University,,Thomas Stallworth III,Democrat,277,0,9,286
Clare,"Garfield Township, Precinct 1",Trustee of Michigan State University,,Mike Balow,Republican,634,0,48,682
Clare,"Garfield Township, Precinct 1",Trustee of Michigan State University,,Julie Maday,Republican,616,0,47,663
Clare,"Garfield Township, Precinct 1",Trustee of Michigan State University,,Grant T. Baker,Libertarian,23,0,0,23
Clare,"Garfield Township, Precinct 1",Trustee of Michigan State University,,Janet M. Sanger,U.S. Taxpayers,24,0,2,26
Clare,"Garfield Township, Precinct 1",Trustee of Michigan State University,,John Paul Sanger,U.S. Taxpayers,27,0,1,28
Clare,"Garfield Township, Precinct 1",Trustee of Michigan State University,,John Anthony La Pietra,Green,11,0,0,11
Clare,"Garfield Township, Precinct 1",Trustee of Michigan State University,,Write-in,,1,0,0,1
Clare,"Garfield Township, Precinct 1",Trustee of Michigan State University,,Over Vote Count,,0,0,0,0
Clare,"Garfield Township, Precinct 1",Trustee of Michigan State University,,Under Vote Count,,318,0,15,333
Clare,"Garfield Township, Precinct 1",Governor of Wayne State University,,Ballots Cast,,1124,0,66,1190
Clare,"Garfield Township, Precinct 1",Governor of Wayne State University,,Rasha Demashkieh,Democrat,273,0,9,282
Clare,"Garfield Township, Precinct 1",Governor of Wayne State University,,Mark T. Gaffney,Democrat,299,0,10,309
Clare,"Garfield Township, Precinct 1",Governor of Wayne State University,,Michael Busuito,Republican,610,0,49,659
Clare,"Garfield Township, Precinct 1",Governor of Wayne State University,,Sunny Reddy,Republican,603,0,45,648
Clare,"Garfield Township, Precinct 1",Governor of Wayne State University,,Farid Ishac,Libertarian,18,0,0,18
Clare,"Garfield Township, Precinct 1",Governor of Wayne State University,,William Mohr II,U.S. Taxpayers,18,0,3,21
Clare,"Garfield Township, Precinct 1",Governor of Wayne State University,,Sami Makhoul,Green,5,0,0,5
Clare,"Garfield Township, Precinct 1",Governor of Wayne State University,,Suzanne Roehrig,Working Class,60,0,1,61
Clare,"Garfield Township, Precinct 1",Governor of Wayne State University,,Kathleen Oakford,Natural Law,18,0,0,18
Clare,"Garfield Township, Precinct 1",Governor of Wayne State University,,Write-in,,2,0,0,2
Clare,"Garfield Township, Precinct 1",Governor of Wayne State University,,Over Vote Count,,4,0,0,4
Clare,"Garfield Township, Precinct 1",Governor of Wayne State University,,Under Vote Count,,338,0,15,353
